Timestamp,Src IP,Dst IP,Src Port,Dst Port,Protocol,SYN Count,ACK Count,FIN Count,RST Count,PSH Count,URG Count,Total Bytes,Total Bwd Bytes,Total Packets,Flow Duration,Flow IAT Mean,Flow IAT Std,Flow IAT Max,TTL,Init Win Bytes Forward,Label
1700000123499,10.0.0.66,10.0.0.11,47292,94,TCP,1,0,0,1,0,0,60,40,1,5,7.09,10.25,82.7,64,65535,Reconnaissance
1700000123859,10.0.0.15,10.0.0.15,32430,80,TCP,1,1,0,0,0,0,1147,6663,16,101,22.15,12.7,76.59,64,65535,BENIGN
1700000123915,10.0.0.15,10.0.0.1,27833,443,TCP,1,1,0,0,0,0,2021,4314,16,70,35.06,12.48,75.47,64,65535,BENIGN
1700000123981,10.0.0.13,10.0.0.1,17577,443,TCP,1,1,0,0,0,0,921,2196,18,159,28.9,13.93,89.1,64,65535,BENIGN
1700000124024,10.0.0.11,10.0.0.1,23312,443,TCP,1,1,0,0,0,0,1950,5052,14,126,28.02,11.51,91.08,64,65535,BENIGN
1700000124029,10.0.0.66,10.0.0.11,7426,22,TCP,1,0,0,1,0,0,60,40,1,5,8.24,10.54,108.42,64,65535,Reconnaissance
1700000124031,10.0.0.66,10.0.0.11,19644,141,TCP,1,0,0,1,0,0,60,40,1,5,6.67,9.76,109.56,64,65535,Reconnaissance
1700000124069,10.0.0.13,10.0.0.1,17962,443,TCP,1,1,0,0,0,0,3662,5571,10,167,33.03,12.85,107.07,64,65535,BENIGN
1700000124176,10.0.0.66,10.0.0.11,16960,23,TCP,1,0,0,0,0,0,60,40,1,5,6.39,12.86,97.54,64,65535,Reconnaissance
1700000124288,10.0.0.66,10.0.0.11,44352,45,TCP,1,0,0,0,0,0,60,40,1,5,6.6,8.33,79.47,64,65535,Reconnaissance
1700000124358,10.0.0.66,10.0.0.11,55140,108,TCP,1,0,0,0,0,0,60,40,1,5,9.47,7.46,75.65,64,65535,Reconnaissance
1700000124450,10.0.0.66,10.0.0.11,25397,140,TCP,1,0,0,1,0,0,60,40,1,5,9.6,13.6,98.26,64,65535,Reconnaissance
1700000124497,10.0.0.66,10.0.0.11,63837,114,TCP,1,0,0,1,0,0,60,40,1,5,7.5,10.84,72.22,64,65535,Reconnaissance
1700000124531,10.0.0.14,10.0.0.1,43259,53,TCP,1,1,0,0,0,0,2566,2217,10,147,39.64,12.83,75.93,64,65535,BENIGN
1700000124578,10.0.0.13,10.0.0.22,54204,80,TCP,1,1,0,0,0,0,1766,2829,13,144,34.02,11.81,90.94,64,65535,BENIGN
1700000124662,10.0.0.66,10.0.0.11,20981,137,TCP,1,0,0,0,0,0,60,40,1,5,7.74,7.65,78.43,64,65535,Reconnaissance
1700000124790,10.0.0.12,10.0.0.15,45935,80,TCP,1,1,0,0,0,0,4236,6499,13,160,29.47,11.93,102.49,64,65535,BENIGN
1700000124916,10.0.0.12,10.0.0.1,8219,443,TCP,1,1,0,0,0,0,3174,2155,10,127,30.09,6.87,79.6,64,65535,BENIGN
1700000125508,10.0.0.22,10.0.0.12,48996,443,TCP,1,1,0,0,0,0,4016,7004,10,160,32.87,7.24,74.22,64,65535,BENIGN
1700000126094,10.0.0.13,10.0.0.13,41667,80,TCP,1,1,0,0,0,0,3610,3969,17,135,36.86,7.86,108.93,64,65535,BENIGN
1700000126229,10.0.0.13,10.0.0.13,10690,53,TCP,1,1,0,0,0,0,3892,3744,10,86,29.99,12.12,102.56,64,65535,BENIGN
1700000126625,10.0.0.66,10.0.0.11,60940,143,TCP,1,0,0,0,0,0,60,40,1,5,7.02,8.72,104.37,64,65535,Reconnaissance
1700000126678,10.0.0.13,10.0.0.21,14465,443,TCP,1,1,0,0,0,0,645,1417,18,89,33.35,7.93,88.07,64,65535,BENIGN
1700000126830,10.0.0.14,10.0.0.1,50524,443,TCP,1,1,0,0,0,0,1029,4984,18,86,28.35,7.32,106.71,64,65535,BENIGN
1700000126915,10.0.0.66,10.0.0.11,62018,139,TCP,1,0,0,1,0,0,60,40,1,5,8.68,13.89,92.35,64,65535,Reconnaissance
1700000126994,10.0.0.14,10.0.0.1,39627,53,TCP,1,1,0,0,0,0,2970,2697,16,153,25.86,8.42,75.97,64,65535,BENIGN
1700000127200,10.0.0.14,10.0.0.1,21814,443,TCP,1,1,0,0,0,0,2382,1983,9,107,32.61,13.64,86.61,64,65535,BENIGN
1700000127207,10.0.0.12,10.0.0.1,13647,443,TCP,1,1,0,0,0,0,1821,7130,12,166,37.07,11.18,87.11,64,65535,BENIGN
1700000127261,10.0.0.22,10.0.0.1,50177,80,TCP,1,1,0,0,0,0,1276,1947,15,86,39.09,7.06,72.74,64,65535,BENIGN
1700000127392,10.0.0.15,10.0.0.14,11819,80,TCP,1,1,0,0,0,0,3752,3660,9,98,25.1,6.35,83.24,64,65535,BENIGN
1700000127399,10.0.0.66,10.0.0.11,28229,145,TCP,1,0,0,0,0,0,60,40,1,5,7.42,13.07,103.07,64,65535,Reconnaissance
1700000127492,10.0.0.66,10.0.0.11,43557,79,TCP,1,0,0,0,0,0,60,40,1,5,6.54,11.81,106.31,64,65535,Reconnaissance
1700000127700,10.0.0.66,10.0.0.11,5384,159,TCP,1,0,0,1,0,0,60,40,1,5,6.62,9.71,74.52,64,65535,Reconnaissance
1700000127952,10.0.0.66,10.0.0.11,61185,62,TCP,1,0,0,1,0,0,60,40,1,5,8.12,8.66,79.24,64,65535,Reconnaissance
1700000128022,10.0.0.15,10.0.0.1,45844,53,TCP,1,1,0,0,0,0,1463,6649,16,105,32.2,7.25,109.51,64,65535,BENIGN
1700000128044,10.0.0.12,10.0.0.1,10366,443,TCP,1,1,0,0,0,0,1230,5250,16,99,27.78,10.53,82.12,64,65535,BENIGN
1700000128150,10.0.0.13,10.0.0.11,41463,443,TCP,1,1,0,0,0,0,1075,3429,14,98,22.53,13.24,76.28,64,65535,BENIGN
1700000128339,10.0.0.11,10.0.0.14,51571,53,TCP,1,1,0,0,0,0,1650,5791,10,120,24.2,7.67,86.09,64,65535,BENIGN
1700000128356,10.0.0.66,10.0.0.11,64321,116,TCP,1,0,0,0,0,0,60,40,1,5,7.86,6.28,86.18,64,65535,Reconnaissance
1700000128435,10.0.0.66,10.0.0.11,26405,40,TCP,1,0,0,1,0,0,60,40,1,5,6.77,12.09,73.78,64,65535,Reconnaissance
1700000128800,10.0.0.22,10.0.0.1,59482,443,TCP,1,1,0,0,0,0,4408,4112,15,129,37.25,9.77,70.6,64,65535,BENIGN
1700000129258,10.0.0.66,10.0.0.11,45742,109,TCP,1,0,0,1,0,0,60,40,1,5,7.73,13.26,88.07,64,65535,Reconnaissance
1700000129528,10.0.0.66,10.0.0.11,23176,138,TCP,1,0,0,1,0,0,60,40,1,5,9.2,7.91,106.85,64,65535,Reconnaissance
1700000129779,10.0.0.66,10.0.0.11,41770,133,TCP,1,0,0,1,0,0,60,40,1,5,7.12,9.81,104.32,64,65535,Reconnaissance
1700000130066,10.0.0.66,10.0.0.11,12393,123,TCP,1,0,0,0,0,0,60,40,1,5,8.18,6.25,103.42,64,65535,Reconnaissance
1700000130098,10.0.0.66,10.0.0.11,62862,43,TCP,1,0,0,0,0,0,60,40,1,5,9.27,12.05,78.1,64,65535,Reconnaissance
1700000130118,10.0.0.66,10.0.0.11,22580,27,TCP,1,0,0,1,0,0,60,40,1,5,8.67,9.47,92.75,64,65535,Reconnaissance
1700000130288,10.0.0.66,10.0.0.11,7781,64,TCP,1,0,0,0,0,0,60,40,1,5,6.3,8.47,73.96,64,65535,Reconnaissance
1700000130619,10.0.0.22,10.0.0.1,58107,80,TCP,1,1,0,0,0,0,946,6043,12,93,33.57,11.19,92.3,64,65535,BENIGN
1700000130648,10.0.0.11,10.0.0.12,32950,53,TCP,1,1,0,0,0,0,4171,4718,17,153,35.11,10.51,86.15,64,65535,BENIGN
1700000130663,10.0.0.11,10.0.0.13,16029,53,TCP,1,1,0,0,0,0,3458,4508,18,165,27.34,9.15,72.18,64,65535,BENIGN
1700000130763,10.0.0.66,10.0.0.11,29971,107,TCP,1,0,0,1,0,0,60,40,1,5,7.52,12.48,85.56,64,65535,Reconnaissance
1700000130780,10.0.0.66,10.0.0.11,31136,21,TCP,1,0,0,0,0,0,60,40,1,5,6.24,6.92,98.01,64,65535,Reconnaissance
1700000130901,10.0.0.13,10.0.0.14,8734,80,TCP,1,1,0,0,0,0,3407,4261,18,77,37.19,11.88,80.37,64,65535,BENIGN
1700000131065,10.0.0.21,10.0.0.12,48131,53,TCP,1,1,0,0,0,0,2942,3179,18,118,34.5,7.22,75.92,64,65535,BENIGN
1700000131315,10.0.0.13,10.0.0.1,62107,80,TCP,1,1,0,0,0,0,3241,2774,12,78,25.25,7.44,84.96,64,65535,BENIGN
1700000131337,10.0.0.12,10.0.0.1,34927,80,TCP,1,1,0,0,0,0,2164,5246,17,101,35.35,12.09,96.43,64,65535,BENIGN
1700000131607,10.0.0.14,10.0.0.1,37419,53,TCP,1,1,0,0,0,0,3637,5966,15,128,23.55,11.47,95.1,64,65535,BENIGN
1700000131620,10.0.0.66,10.0.0.11,63535,104,TCP,1,0,0,0,0,0,60,40,1,5,7.79,8.33,98.34,64,65535,Reconnaissance
1700000131695,10.0.0.21,10.0.0.13,44791,53,TCP,1,1,0,0,0,0,4469,5208,16,85,33.59,11.41,83.23,64,65535,BENIGN
1700000131926,10.0.0.66,10.0.0.11,13426,58,TCP,1,0,0,1,0,0,60,40,1,5,6.47,13.87,90.59,64,65535,Reconnaissance
1700000132264,10.0.0.66,10.0.0.11,9732,135,TCP,1,0,0,0,0,0,60,40,1,5,7.88,12.45,75.43,64,65535,Reconnaissance
1700000132470,10.0.0.22,10.0.0.22,62549,53,TCP,1,1,0,0,0,0,3192,1753,14,83,30.54,10.77,78.93,64,65535,BENIGN
1700000132649,10.0.0.14,10.0.0.12,11098,443,TCP,1,1,0,0,0,0,3082,2467,15,118,22.49,7.54,80.9,64,65535,BENIGN
1700000132749,10.0.0.21,10.0.0.14,33052,53,TCP,1,1,0,0,0,0,1028,6304,13,120,28.3,11.84,108.99,64,65535,BENIGN
1700000132849,10.0.0.66,10.0.0.11,29118,126,TCP,1,0,0,0,0,0,60,40,1,5,6.68,6.71,73.11,64,65535,Reconnaissance
1700000132887,10.0.0.14,10.0.0.1,34324,443,TCP,1,1,0,0,0,0,1255,6085,9,111,36.5,6.05,70.64,64,65535,BENIGN
1700000132995,10.0.0.12,10.0.0.1,43343,443,TCP,1,1,0,0,0,0,3407,4348,15,72,39.05,13.18,90.19,64,65535,BENIGN
1700000133126,10.0.0.11,10.0.0.1,2406,53,TCP,1,1,0,0,0,0,1809,2207,9,109,21.46,12.89,71.57,64,65535,BENIGN
1700000133245,10.0.0.66,10.0.0.11,49413,66,TCP,1,0,0,1,0,0,60,40,1,5,8.82,8.01,83.58,64,65535,Reconnaissance
1700000133873,10.0.0.66,10.0.0.11,44940,38,TCP,1,0,0,1,0,0,60,40,1,5,9.58,10.08,95.17,64,65535,Reconnaissance
1700000134287,10.0.0.13,10.0.0.1,42762,80,TCP,1,1,0,0,0,0,2113,4755,10,155,35.56,12.87,89.39,64,65535,BENIGN
1700000134332,10.0.0.14,10.0.0.1,48124,53,TCP,1,1,0,0,0,0,4299,7116,17,137,36.98,12.54,82.52,64,65535,BENIGN
1700000134440,10.0.0.21,10.0.0.12,63482,443,TCP,1,1,0,0,0,0,4151,2461,11,152,36.33,10.98,105.65,64,65535,BENIGN
1700000134457,10.0.0.66,10.0.0.11,20659,84,TCP,1,0,0,0,0,0,60,40,1,5,7.28,11.22,84.09,64,65535,Reconnaissance
1700000134499,10.0.0.22,10.0.0.14,34906,53,TCP,1,1,0,0,0,0,866,5489,13,159,20.16,9.82,74.86,64,65535,BENIGN
1700000134798,10.0.0.66,10.0.0.11,5454,27,TCP,1,0,0,1,0,0,60,40,1,5,7.56,13.32,105.28,64,65535,Reconnaissance
1700000134913,10.0.0.11,10.0.0.11,57573,443,TCP,1,1,0,0,0,0,1839,4383,12,74,25.95,11.11,76.13,64,65535,BENIGN
1700000134945,10.0.0.66,10.0.0.11,20757,56,TCP,1,0,0,1,0,0,60,40,1,5,8.07,8.51,85.8,64,65535,Reconnaissance
1700000134981,10.0.0.22,10.0.0.21,9009,443,TCP,1,1,0,0,0,0,3545,3236,17,135,36.63,10.35,99.32,64,65535,BENIGN
1700000135297,10.0.0.15,10.0.0.11,64810,443,TCP,1,1,0,0,0,0,2158,2332,16,77,30.92,7.29,77.17,64,65535,BENIGN
1700000135316,10.0.0.21,10.0.0.1,29066,443,TCP,1,1,0,0,0,0,1395,4751,9,126,35.04,11.35,90.23,64,65535,BENIGN
1700000135404,10.0.0.11,10.0.0.1,62495,80,TCP,1,1,0,0,0,0,3392,2079,11,167,32.06,6.87,109.13,64,65535,BENIGN
1700000135429,10.0.0.21,10.0.0.22,42593,443,TCP,1,1,0,0,0,0,2024,6911,15,110,30.46,12.38,83.23,64,65535,BENIGN
1700000135529,10.0.0.11,10.0.0.1,33039,443,TCP,1,1,0,0,0,0,1441,2899,9,158,29.9,8.21,91.25,64,65535,BENIGN
1700000135640,10.0.0.21,10.0.0.22,57660,53,TCP,1,1,0,0,0,0,2001,1602,17,106,37.01,10.38,98.54,64,65535,BENIGN
1700000135689,10.0.0.14,10.0.0.22,42587,443,TCP,1,1,0,0,0,0,1652,4212,17,83,20.54,13.1,94.72,64,65535,BENIGN
1700000135872,10.0.0.66,10.0.0.11,25993,130,TCP,1,0,0,0,0,0,60,40,1,5,7.63,11.61,108.8,64,65535,Reconnaissance
1700000135935,10.0.0.22,10.0.0.12,53469,80,TCP,1,1,0,0,0,0,2125,3390,12,116,28.87,6.15,85.77,64,65535,BENIGN
1700000136174,10.0.0.15,10.0.0.1,19456,80,TCP,1,1,0,0,0,0,2149,1358,18,97,29.39,12.88,87.92,64,65535,BENIGN
1700000136175,10.0.0.15,10.0.0.1,54467,53,TCP,1,1,0,0,0,0,3164,2740,17,128,23.5,11.4,76.21,64,65535,BENIGN
1700000136385,10.0.0.66,10.0.0.11,42732,99,TCP,1,0,0,1,0,0,60,40,1,5,8.95,8.6,87.06,64,65535,Reconnaissance
1700000136502,10.0.0.13,10.0.0.1,19841,443,TCP,1,1,0,0,0,0,4110,5350,18,100,26.5,7.47,80.58,64,65535,BENIGN
1700000136648,10.0.0.66,10.0.0.11,57504,102,TCP,1,0,0,1,0,0,60,40,1,5,7.32,6.47,105.58,64,65535,Reconnaissance
1700000137064,10.0.0.66,10.0.0.11,58121,132,TCP,1,0,0,0,0,0,60,40,1,5,7.74,13.27,105.79,64,65535,Reconnaissance
1700000137146,10.0.0.21,10.0.0.1,27944,53,TCP,1,1,0,0,0,0,2389,5477,9,125,33.29,11.42,93.34,64,65535,BENIGN
1700000137478,10.0.0.66,10.0.0.11,39129,39,TCP,1,0,0,1,0,0,60,40,1,5,6.64,6.89,103.29,64,65535,Reconnaissance
1700000137534,10.0.0.66,10.0.0.11,60192,147,TCP,1,0,0,1,0,0,60,40,1,5,7.91,7.52,99.94,64,65535,Reconnaissance
1700000137551,10.0.0.14,10.0.0.1,41866,443,TCP,1,1,0,0,0,0,3951,7191,15,85,27.38,7.66,75.58,64,65535,BENIGN
1700000137565,10.0.0.66,10.0.0.11,57727,57,TCP,1,0,0,0,0,0,60,40,1,5,7.64,11.48,70.36,64,65535,Reconnaissance
1700000137720,10.0.0.66,10.0.0.11,6646,82,TCP,1,0,0,0,0,0,60,40,1,5,6.89,9.01,106.01,64,65535,Reconnaissance
1700000137797,10.0.0.22,10.0.0.1,50489,53,TCP,1,1,0,0,0,0,2598,4319,15,145,22.65,9.94,92.76,64,65535,BENIGN
1700000137812,10.0.0.12,10.0.0.22,3913,443,TCP,1,1,0,0,0,0,1882,4636,10,76,25.62,10.72,81.25,64,65535,BENIGN
1700000137983,10.0.0.21,10.0.0.11,6958,80,TCP,1,1,0,0,0,0,860,2589,13,122,33.87,11.01,83.45,64,65535,BENIGN
1700000138010,10.0.0.13,10.0.0.12,51777,53,TCP,1,1,0,0,0,0,1314,1353,18,163,36.66,9.27,81.58,64,65535,BENIGN
1700000138015,10.0.0.14,10.0.0.1,60033,443,TCP,1,1,0,0,0,0,639,3169,14,120,27.39,7.94,101.9,64,65535,BENIGN
1700000138311,10.0.0.66,10.0.0.11,3318,25,TCP,1,0,0,1,0,0,60,40,1,5,8.86,12.67,96.21,64,65535,Reconnaissance
1700000138619,10.0.0.13,10.0.0.1,54982,80,TCP,1,1,0,0,0,0,2176,5120,12,75,27.63,11.87,88.5,64,65535,BENIGN
1700000138892,10.0.0.15,10.0.0.22,46675,443,TCP,1,1,0,0,0,0,1020,4921,10,119,22.36,8.55,81.01,64,65535,BENIGN
1700000139006,10.0.0.66,10.0.0.11,29597,103,TCP,1,0,0,1,0,0,60,40,1,5,6.27,7.66,109.05,64,65535,Reconnaissance
1700000139151,10.0.0.12,10.0.0.22,25563,443,TCP,1,1,0,0,0,0,3437,4831,9,132,39.92,13.21,99.56,64,65535,BENIGN
1700000139287,10.0.0.66,10.0.0.11,1900,20,TCP,1,0,0,0,0,0,60,40,1,5,9.92,9.32,91.56,64,65535,Reconnaissance
1700000139592,10.0.0.11,10.0.0.1,43319,80,TCP,1,1,0,0,0,0,1955,5785,9,70,22.27,9.27,70.49,64,65535,BENIGN
1700000139718,10.0.0.66,10.0.0.11,28621,29,TCP,1,0,0,0,0,0,60,40,1,5,6.55,9.17,105.58,64,65535,Reconnaissance
1700000139730,10.0.0.13,10.0.0.1,39634,53,TCP,1,1,0,0,0,0,946,5889,14,108,25.87,7.81,88.73,64,65535,BENIGN
1700000139754,10.0.0.66,10.0.0.11,12672,91,TCP,1,0,0,0,0,0,60,40,1,5,6.82,11.35,91.61,64,65535,Reconnaissance
1700000139869,10.0.0.14,10.0.0.22,13982,53,TCP,1,1,0,0,0,0,3298,1968,17,148,20.64,6.78,81.25,64,65535,BENIGN
1700000139875,10.0.0.12,10.0.0.1,49196,443,TCP,1,1,0,0,0,0,1560,6379,12,96,31.12,12.68,94.42,64,65535,BENIGN
1700000139900,10.0.0.66,10.0.0.11,46875,68,TCP,1,0,0,1,0,0,60,40,1,5,8.8,11.35,106.46,64,65535,Reconnaissance
1700000140065,10.0.0.14,10.0.0.1,11246,443,TCP,1,1,0,0,0,0,3725,2437,13,142,28.72,7.45,95.1,64,65535,BENIGN
1700000140140,10.0.0.14,10.0.0.14,18270,53,TCP,1,1,0,0,0,0,3776,7032,17,71,21.86,12.26,72.27,64,65535,BENIGN
1700000140259,10.0.0.66,10.0.0.11,22185,119,TCP,1,0,0,1,0,0,60,40,1,5,9.05,8.78,109.66,64,65535,Reconnaissance
1700000140606,10.0.0.13,10.0.0.1,4828,443,TCP,1,1,0,0,0,0,4425,2507,17,122,30.44,11.01,72.72,64,65535,BENIGN
1700000140688,10.0.0.12,10.0.0.15,23532,443,TCP,1,1,0,0,0,0,3804,5492,18,106,34.92,13.74,81.0,64,65535,BENIGN
1700000140877,10.0.0.21,10.0.0.21,27412,53,TCP,1,1,0,0,0,0,2252,6205,12,96,30.31,7.45,72.79,64,65535,BENIGN
1700000140952,10.0.0.22,10.0.0.22,1542,53,TCP,1,1,0,0,0,0,1501,4462,15,99,21.0,8.04,108.13,64,65535,BENIGN
1700000141000,10.0.0.66,10.0.0.11,28455,95,TCP,1,0,0,1,0,0,60,40,1,5,7.74,9.14,90.75,64,65535,Reconnaissance
1700000141082,10.0.0.15,10.0.0.1,40081,443,TCP,1,1,0,0,0,0,3197,1995,18,106,36.29,10.04,95.48,64,65535,BENIGN
1700000141216,10.0.0.14,10.0.0.1,58163,443,TCP,1,1,0,0,0,0,995,3400,10,152,37.95,12.05,100.65,64,65535,BENIGN
1700000141335,10.0.0.66,10.0.0.11,38386,98,TCP,1,0,0,0,0,0,60,40,1,5,9.45,8.63,101.57,64,65535,Reconnaissance
1700000141539,10.0.0.66,10.0.0.11,40736,148,TCP,1,0,0,0,0,0,60,40,1,5,6.64,11.18,97.1,64,65535,Reconnaissance
1700000141833,10.0.0.15,10.0.0.1,18693,443,TCP,1,1,0,0,0,0,3101,2351,14,139,27.32,10.13,84.25,64,65535,BENIGN
1700000141921,10.0.0.13,10.0.0.1,44069,53,TCP,1,1,0,0,0,0,4183,6695,10,102,22.92,9.57,78.48,64,65535,BENIGN
1700000142147,10.0.0.12,10.0.0.11,41957,80,TCP,1,1,0,0,0,0,1406,1340,17,117,33.79,8.88,75.61,64,65535,BENIGN
1700000142360,10.0.0.12,10.0.0.22,41863,53,TCP,1,1,0,0,0,0,846,4149,13,105,25.18,8.04,79.16,64,65535,BENIGN
1700000142484,10.0.0.22,10.0.0.21,24130,53,TCP,1,1,0,0,0,0,3471,2209,9,132,20.37,9.15,98.16,64,65535,BENIGN
1700000142621,10.0.0.22,10.0.0.13,1568,443,TCP,1,1,0,0,0,0,3242,5491,18,132,32.5,13.48,109.86,64,65535,BENIGN
1700000142753,10.0.0.66,10.0.0.11,28411,152,TCP,1,0,0,1,0,0,60,40,1,5,7.33,6.04,98.67,64,65535,Reconnaissance
1700000142840,10.0.0.15,10.0.0.11,50206,80,TCP,1,1,0,0,0,0,979,2549,15,84,30.37,9.53,85.18,64,65535,BENIGN
1700000142845,10.0.0.66,10.0.0.11,29458,51,TCP,1,0,0,1,0,0,60,40,1,5,9.99,6.62,86.89,64,65535,Reconnaissance
1700000142879,10.0.0.66,10.0.0.11,11833,42,TCP,1,0,0,1,0,0,60,40,1,5,7.47,7.18,73.49,64,65535,Reconnaissance
1700000142931,10.0.0.66,10.0.0.11,40506,49,TCP,1,0,0,0,0,0,60,40,1,5,6.12,6.86,92.01,64,65535,Reconnaissance
1700000143422,10.0.0.13,10.0.0.1,31955,443,TCP,1,1,0,0,0,0,1489,2315,11,166,24.08,13.52,83.43,64,65535,BENIGN
1700000143490,10.0.0.15,10.0.0.1,50770,80,TCP,1,1,0,0,0,0,1170,3684,9,70,28.62,12.07,85.17,64,65535,BENIGN
1700000143759,10.0.0.22,10.0.0.22,2174,443,TCP,1,1,0,0,0,0,1935,5695,14,97,25.4,8.63,83.79,64,65535,BENIGN
1700000143934,10.0.0.15,10.0.0.1,1961,80,TCP,1,1,0,0,0,0,3472,6156,11,121,36.66,11.03,106.52,64,65535,BENIGN
1700000144040,10.0.0.66,10.0.0.11,56416,55,TCP,1,0,0,1,0,0,60,40,1,5,9.42,6.2,86.76,64,65535,Reconnaissance
1700000144311,10.0.0.66,10.0.0.11,43410,125,TCP,1,0,0,1,0,0,60,40,1,5,9.55,9.17,78.49,64,65535,Reconnaissance
1700000144476,10.0.0.13,10.0.0.12,55577,443,TCP,1,1,0,0,0,0,2895,5155,14,88,38.6,10.01,91.41,64,65535,BENIGN
1700000144507,10.0.0.12,10.0.0.12,51114,53,TCP,1,1,0,0,0,0,3578,4434,18,137,27.12,11.64,96.24,64,65535,BENIGN
1700000144644,10.0.0.13,10.0.0.1,9475,53,TCP,1,1,0,0,0,0,901,6909,15,150,23.62,13.32,78.11,64,65535,BENIGN
1700000144698,10.0.0.66,10.0.0.11,57010,36,TCP,1,0,0,0,0,0,60,40,1,5,7.37,13.58,94.09,64,65535,Reconnaissance
1700000144719,10.0.0.14,10.0.0.1,42248,53,TCP,1,1,0,0,0,0,1128,6033,17,77,27.51,6.91,108.78,64,65535,BENIGN
1700000144953,10.0.0.21,10.0.0.21,6143,80,TCP,1,1,0,0,0,0,3324,6023,18,161,20.43,9.2,88.79,64,65535,BENIGN
1700000145149,10.0.0.15,10.0.0.1,17148,53,TCP,1,1,0,0,0,0,2405,6756,14,160,29.74,7.11,97.8,64,65535,BENIGN
1700000145386,10.0.0.21,10.0.0.12,63213,53,TCP,1,1,0,0,0,0,1632,6410,16,106,30.95,7.31,70.64,64,65535,BENIGN
1700000145527,10.0.0.66,10.0.0.11,28841,52,TCP,1,0,0,1,0,0,60,40,1,5,7.09,11.69,91.47,64,65535,Reconnaissance
1700000145630,10.0.0.22,10.0.0.1,19880,443,TCP,1,1,0,0,0,0,4013,3661,18,156,20.59,10.6,72.78,64,65535,BENIGN
1700000145830,10.0.0.12,10.0.0.1,19159,443,TCP,1,1,0,0,0,0,4255,2574,9,154,27.93,12.52,74.51,64,65535,BENIGN
1700000146154,10.0.0.15,10.0.0.11,24206,443,TCP,1,1,0,0,0,0,4032,4064,12,110,39.47,12.91,85.64,64,65535,BENIGN
1700000146238,10.0.0.15,10.0.0.1,27340,80,TCP,1,1,0,0,0,0,624,2906,16,136,21.1,13.33,74.5,64,65535,BENIGN
1700000146422,10.0.0.22,10.0.0.13,30951,80,TCP,1,1,0,0,0,0,3403,1358,15,87,30.54,12.69,76.54,64,65535,BENIGN
1700000146459,10.0.0.12,10.0.0.12,52542,443,TCP,1,1,0,0,0,0,1012,4524,13,103,37.65,9.08,96.43,64,65535,BENIGN
1700000146501,10.0.0.21,10.0.0.1,56827,53,TCP,1,1,0,0,0,0,3198,4938,13,151,34.82,10.08,82.11,64,65535,BENIGN
1700000146776,10.0.0.14,10.0.0.11,1199,443,TCP,1,1,0,0,0,0,1836,4705,9,91,20.92,10.16,95.61,64,65535,BENIGN
1700000146862,10.0.0.22,10.0.0.1,22485,443,TCP,1,1,0,0,0,0,1044,3459,9,158,38.71,13.24,90.32,64,65535,BENIGN
1700000146969,10.0.0.13,10.0.0.1,52192,443,TCP,1,1,0,0,0,0,3312,6340,9,130,36.45,13.58,99.84,64,65535,BENIGN
1700000146972,10.0.0.66,10.0.0.11,60593,89,TCP,1,0,0,1,0,0,60,40,1,5,6.84,8.96,94.31,64,65535,Reconnaissance
1700000147539,10.0.0.66,10.0.0.11,48925,157,TCP,1,0,0,1,0,0,60,40,1,5,7.98,13.56,80.53,64,65535,Reconnaissance
1700000147596,10.0.0.12,10.0.0.11,57251,80,TCP,1,1,0,0,0,0,4496,3942,10,144,32.51,11.77,103.58,64,65535,BENIGN
1700000147831,10.0.0.22,10.0.0.1,14931,80,TCP,1,1,0,0,0,0,3170,2049,14,89,25.59,11.12,83.48,64,65535,BENIGN
1700000147896,10.0.0.66,10.0.0.11,27615,34,TCP,1,0,0,0,0,0,60,40,1,5,8.07,13.71,107.5,64,65535,Reconnaissance
1700000147901,10.0.0.66,10.0.0.11,18598,158,TCP,1,0,0,0,0,0,60,40,1,5,7.87,7.45,80.72,64,65535,Reconnaissance
1700000148349,10.0.0.22,10.0.0.1,9808,80,TCP,1,1,0,0,0,0,4259,3666,16,80,33.15,7.91,78.6,64,65535,BENIGN
1700000148369,10.0.0.66,10.0.0.11,51020,134,TCP,1,0,0,0,0,0,60,40,1,5,8.11,12.44,104.74,64,65535,Reconnaissance
1700000148466,10.0.0.66,10.0.0.11,27120,63,TCP,1,0,0,1,0,0,60,40,1,5,6.81,8.11,92.18,64,65535,Reconnaissance
1700000148516,10.0.0.13,10.0.0.1,5208,80,TCP,1,1,0,0,0,0,955,5599,18,124,30.06,6.27,101.69,64,65535,BENIGN
1700000148517,10.0.0.22,10.0.0.1,21979,443,TCP,1,1,0,0,0,0,2886,3002,10,142,29.31,12.23,81.54,64,65535,BENIGN
1700000148566,10.0.0.66,10.0.0.11,25133,97,TCP,1,0,0,1,0,0,60,40,1,5,6.6,13.82,83.37,64,65535,Reconnaissance
1700000148665,10.0.0.22,10.0.0.11,51807,53,TCP,1,1,0,0,0,0,4559,4152,12,90,33.73,8.48,91.67,64,65535,BENIGN
1700000148716,10.0.0.66,10.0.0.11,42181,81,TCP,1,0,0,1,0,0,60,40,1,5,6.81,10.72,92.66,64,65535,Reconnaissance
1700000149099,10.0.0.12,10.0.0.1,13469,443,TCP,1,1,0,0,0,0,3481,2138,17,131,38.97,12.56,89.43,64,65535,BENIGN
